Category,Genus,Species,Subspecies,Common Name,Number of Donors,Total Number of Samples,Number of Oligosaccharides Identified,Analytical Method,1st Author,Year,PubMed ID,DOI,Link,Oligosaccharides
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_1_2a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_2_0b
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_1_0_0c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_1_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_1_1_0b
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_2_0_0b
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_0_0k
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_1_0f
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_1_1a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_2_0a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_2_0_0_0c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_2_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_2_1_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_0_0_0_0f
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_0_0_0_1c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_0_0_1_0g
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_1_0_0_0f
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_1_0_0_1c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_2_0_0_0f
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_3_0_0_0c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,4_0_0_0_0c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,4_1_0_0_0g
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,4_1_0_0_1c
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,4_2_0_0_0g
Even-toed Ungulates,Ovis,aires,,Sheep,20,pooled,32,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,4_3_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_0_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_1_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_1_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_1_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_0_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_2_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2-0_0_2_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_1_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_1_0_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_1_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_1_0_0_0c
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_1_0_1_0c
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_0e
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_2a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_1_0e
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_1_0_0_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_1_0_0_0c
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_1_0_0_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_2_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_2_0_0_0d
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_3_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_0_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_0_0b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_0_0f
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,35,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_0_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,3,NMR,Nakamura,1998,9729433,10.1016/s0304-4165(98)00040-3,https://www.sciencedirect.com/science/article/pii/S0304416598000403?via%3Dihub,2_0_0_0_1a
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,3,NMR,Nakamura,1998,9729433,10.1016/s0304-4165(98)00040-3,https://www.sciencedirect.com/science/article/pii/S0304416598000403?via%3Dihub,2_0_0_0_1b
Even-toed Ungulates,Ovis,aires,,Sheep,unknown,pooled,3,NMR,Nakamura,1998,9729433,10.1016/s0304-4165(98)00040-3,https://www.sciencedirect.com/science/article/pii/S0304416598000403?via%3Dihub,2_0_0_1_0a
Even-toed Ungulates,Ovis,aires,,Sheep,5,5,3,NMR,Urashima,1989,2775793,10.1016/0304-4165(89)90099-8,https://www.sciencedirect.com/science/article/pii/0304416589900998?via%3Dihub,3_0_0_0_0a
Even-toed Ungulates,Ovis,aires,,Sheep,5,5,3,NMR,Urashima,1989,2775793,10.1016/0304-4165(89)90099-8,https://www.sciencedirect.com/science/article/pii/0304416589900998?via%3Dihub,3_0_0_0_0b
Even-toed Ungulates,Ovis,aires,,Sheep,5,5,3,NMR,Urashima,1989,2775793,10.1016/0304-4165(89)90099-8,https://www.sciencedirect.com/science/article/pii/0304416589900998?via%3Dihub,3_0_0_0_0e
Even-toed Ungulates,Capra,aegagrus,,Goat,7,2 pooled,6,NMR,Taufik,2022,35611077,10.5851/kosfa.2022.e13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108947/pdf/kosfa-42-3-426.pdf,1_1_0_0_1b
Even-toed Ungulates,Capra,aegagrus,,Goat,7,2 pooled,6,NMR,Taufik,2022,35611077,10.5851/kosfa.2022.e13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108947/pdf/kosfa-42-3-426.pdf,1_1_0_1_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,7,2 pooled,6,NMR,Taufik,2022,35611077,10.5851/kosfa.2022.e13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108947/pdf/kosfa-42-3-426.pdf,2_0_0_0_1a
Even-toed Ungulates,Capra,aegagrus,,Goat,7,2 pooled,6,NMR,Taufik,2022,35611077,10.5851/kosfa.2022.e13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108947/pdf/kosfa-42-3-426.pdf,2_0_0_0_1b
Even-toed Ungulates,Capra,aegagrus,,Goat,7,2 pooled,6,NMR,Taufik,2022,35611077,10.5851/kosfa.2022.e13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108947/pdf/kosfa-42-3-426.pdf,2_0_0_1_0a
Even-toed Ungulates,Capra,aegagrus,,Goat,7,2 pooled,6,NMR,Taufik,2022,35611077,10.5851/kosfa.2022.e13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108947/pdf/kosfa-42-3-426.pdf,2_0_0_1_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,1_1_0_0_1c
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,1_1_0_1_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,2_0_0_0_1a
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,2_0_0_0_1b
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,2_0_0_1_0a
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,2_0_0_1_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,2_0_0_2_0a
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,2_0_1_0_0a
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,3_0_0_0_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,3_0_0_0_0e
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,3_0_0_1_0a
Even-toed Ungulates,Capra,aegagrus,,Goat,57,57,12,HPLC-Fluorescence,Chatziioannou,2021,34232652,10.1021/acs.jafc.1c00499,https://pubs.acs.org/doi/10.1021/acs.jafc.1c00499,4_1_0_0_0g
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,1_1_0_0_1d
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,1_1_0_1_0c
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_0_1d
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_0_2c
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_1_0c
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_1_1c
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_1_2a
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_0_2_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_0_1_0_0c
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_0_0k
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_1_0_0_1a
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_2_0_0_0c
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_2_0_0_1a
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,2_2_1_0_0a
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_0_0_0_0f
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_0_0_1_0g
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_0_0_2_0b
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_1_0_0_0f
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_1_0_1_0f
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_2_0_0_0f
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_2_1_0_0e
Even-toed Ungulates,Capra,aegagrus,,Goat,20,pooled,43,LC-MS,Shi,2021,34928137,10.1021/acs.jafc.1c05872,https://pubs.acs.org/doi/10.1021/acs.jafc.1c05872,3_3_0_0_0c
