NCBITaxID,DOI,isomer_ID
9923,10.1016/j.chroma.2015.09.060,3_0_0_1_0h
9923,10.1021/acs.analchem.0c00342,3_0_0_2_0b
89462,10.1007/s10719-018-9849-0,4_0_0_0_0a
9606,10.1021/jf0615810,9_0_1_1_0a
9825,10.1093/jas/sky212,4_1_0_0_0i
9598,10.1021/pr1009367,3_0_1_0_0e
9615,10.1371/journal.pone.0243323,7_2_0_1_0b
9913,10.1017/S0007114513003772,4_1_0_0_0a
9544,10.1021/pr1009367,4_2_2_0_0i
9923,10.1021/acs.jafc.1c05872,4_2_0_0_1c
9825,10.1017/S0007114513003772,4_2_0_1_0l
9913,10.1021/acs.analchem.0c00342,2_1_0_0_0a
9923,10.1016/j.smallrumres.2013.03.014,3_0_0_1_0g
9913,10.1021/acs.analchem.0c00342,4_2_0_0_0d
59515,10.1111/asj.12899,2_0_0_1_0b
9825,10.1021/jf100398u,4_1_1_1_0b
9913,10.1017/S0007114513003772,2_0_0_1_0b
9825,10.3389/fnut.2016.00039,2_0_0_1_0b
1446311,10.1021/acs.analchem.0c00342,3_3_0_0_0c
9544,10.1021/pr1009367,3_1_1_1_0f
9923,10.1021/acs.analchem.0c00342,3_1_0_1_0f
9793,https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/5148,2_0_0_1_0b
9483,10.1021/pr1009367,4_2_0_1_0n
9606,10.4052/tigg.1734.1SE,3_1_2_0_0e
9598,10.1021/pr1009367,4_2_1_1_0r
9837,10.1021/acs.jafc.1c05872,3_1_0_1_0f
9923,10.5851/kosfa.2022.e13,1_1_0_1_0b
89462,10.1021/acs.analchem.0c00342,4_2_2_0_0a
9606,10.1021/pr100362f,2_0_2_0_0a
9606,10.1016/bs.accb.2015.08.002,3_2_2_0_0c
9940,10.1017/S0007114513003772,3_2_0_0_0a
9615,10.1371/journal.pone.0099824.,3_0_0_0_0f
9463,10.1007/s10719-012-9370-9,3_0_0_0_0e
9557,10.1007/s10719-010-9315-0,7_5_0_0_0a
9483,10.1021/pr1009367,8_6_0_0_0a
9923,10.1016/j.jfoodeng.2017.06.009,3_1_1_0_0a
39293,10.1016/j.ab.2009.03.004,10_8_0_0_0a
9315,10.1016/0008-6215(83)88344-x,5_1_0_0_0a
9606,10.1021/pr1009367,6_4_1_0_0n
9483,10.1021/pr1009367,4_1_0_0_0a
9796,10.1021/acs.jafc.5b01127,1_1_0_1_0a
9923,10.1016/j.chroma.2015.09.060,3_0_0_0_0g
9837,10.1021/acs.jafc.1c05872,1_2_0_0_0a
9913,10.1021/jf300015j,3_2_0_0_0g
30588,10.1021/pr1009367,3_1_0_1_0g
9923,10.1016/j.chroma.2015.09.060,4_0_0_0_0f
10090,10.1016/j.carbpol.2021.117734,2_0_0_1_0b
9606,10.1021/acs.analchem.0c00342,7_5_3_0_0b
9837,10.1021/acs.jafc.1c05872,4_1_1_1_0c
1446311,10.1021/acs.analchem.0c00342,3_0_1_0_0d
9783,10.1017/s0007114599001798,2_0_1_0_0a
9913,10.1093/glycob/cwt007,3_2_0_0_0f
9595,10.1021/pr1009367,4_2_0_0_0h
9606,10.1021/pr100362f,5_3_4_0_0a
9894,10.1007/978-1-4615-1371-1_40,2_0_1_0_0a
9825,10.1038/s41598-018-23025-x,3_2_0_1_0b
9796,10.1002/2211-5463.12460,3_1_0_1_0g
29073,10.1016/j.cbpc.2003.09.001,3_0_0_0_0a
9913,10.1021/acs.jafc.1c05872,4_1_0_0_1c
9825,10.1002/elps.201500471,2_1_0_0_0k
9796,10.1017/S0007114513003772,3_0_0_0_0a
9923,10.1021/acs.jafc.1c05872,7_2_0_0_0a
39293,10.1016/j.ab.2009.03.004,8_6_2_0_0a
9923,10.1017/S0007114513003772,2_1_0_0_0c
9606,10.1021/pr1009367,5_3_2_0_0ab
9825,10.1093/jas/sky212,3_2_0_0_0h
9923,10.1017/S0007114513003772,3_0_0_0_1a
9598,10.1021/pr1009367,3_1_1_1_0d
9913,10.1021/jf300015j,5_2_0_1_0c
9544,10.1021/pr1009367,4_2_0_0_0l
9923,10.1021/acs.jafc.6b05104,4_0_0_0_0c
9258,10.1071/bi9830129,3_1_2_0_0h
9825,10.1038/s41598-018-23025-x,4_2_0_2_0c
9483,10.1021/pr1009367,3_1_0_1_0h
9598,10.1021/pr1009367,4_2_2_0_0n
9913,10.1021/acs.jafc.1c05872,2_0_0_0_1d
9544,10.1021/pr1009367,3_1_1_0_0k
9590,10.1021/pr1009367,2_0_0_1_0a
255365,10.1016/j.cbpb.2006.10.094,2_0_0_1_0a
9825,10.3389/fnut.2016.00039,3_0_0_1_0g
9923,10.1016/j.smallrumres.2013.03.014,4_2_0_0_0a
9606,10.1021/jf0615810,5_3_3_0_0l
89462,10.1021/acs.analchem.0c00342,3_2_0_0_0g
59515,10.1111/asj.12899,2_0_0_0_2a
9923,10.1016/j.chroma.2015.09.060,4_2_0_1_0o
9606,10.1016/bs.accb.2015.08.002,3_1_0_0_0b
9825,10.1093/jas/sky212,6_0_0_0_0b
29139,10.1111/asj.12566,5_0_0_1_0a
9913,10.1093/glycob/cwt007,2_1_0_0_0d
30521,10.1016/j.molstruc.2015.11.061,3_2_0_0_0m
9606,10.1021/pr101006u,4_2_1_1_0i
1446311,10.1021/acs.analchem.0c00342,4_1_0_0_0h
30588,10.1021/pr1009367,2_1_0_0_0m
9483,10.1021/pr1009367,3_1_0_0_0g
9685,10.1371/journal.pone.0243323,2_0_1_1_0b
9606,10.1021/pr100362f,5_3_3_0_0b
9923,10.1017/S0007114513003772,4_1_0_0_0a
9913,10.1038/s41598-019-41956-x,4_2_0_0_0a
9606,10.1021/pr1009367,3_1_1_1_0j
9606,10.1016/bs.accb.2015.08.002,4_2_1_1_0q
30588,10.1021/pr1009367,4_2_0_1_0p
9590,10.1021/pr1009367,4_2_0_0_0g
9825,10.1038/s41598-018-23025-x,3_1_0_0_0g
9825,10.3168/jds.2016-10966,1_1_0_1_0c
9923,10.1021/acs.analchem.0c00342,4_2_0_0_0b
9838,10.1016/j.idairyj.2012.08.008,4_1_0_1_0a
34828,10.1007/s10719-012-9370-9,2_0_0_1_0a
9796,10.1021/acs.jafc.5b01127,3_1_0_1_0a
9796,10.1017/S0007114513003772,3_2_0_0_0a
9606,10.1021/pr1009367,5_3_0_0_0b
10090,10.1016/j.carbpol.2021.117734,1_1_0_1_0a
9913,10.1021/acs.analchem.0c00342,2_0_0_0_1a
9796,10.1021/acs.jafc.5b01127,3_0_0_0_0e
9825,10.3168/jds.2016-10966,3_2_0_0_0i
29073,10.1016/s0304-4165(00)00103-3,4_1_1_0_0a
9606,10.1021/pr100362f,5_3_1_0_0b
9483,10.1021/pr1009367,5_3_0_0_0p
9590,10.1021/pr1009367,5_3_0_1_0b
9913,10.1021/jf300015j,4_2_0_0_0h
9913,10.1021/acs.jafc.1c05872,3_0_2_0_1a
9923,10.5851/kosfa.2022.e13,2_0_0_1_0a
9913,10.1021/acs.jafc.1c05872,4_1_0_0_0g
9923,10.1021/acs.jafc.1c05872,9_0_0_0_0a
9281,10.1007/s10719-016-9675-1,3_0_0_0_0b
9606,10.1016/bs.accb.2015.08.002,4_2_2_1_0k
9598,10.1021/pr1009367,3_1_1_0_0j
61452,10.1111/j.1740-0929.2010.00787.x,3_0_0_0_0a
9825,10.3389/fnut.2016.00039,3_1_1_0_0h
9685,10.1371/journal.pone.0243323,2_0_0_1_0a
9913,10.1093/glycob/cwt007,3_0_1_0_0c
29073,10.1016/j.cbpc.2003.09.001,3_0_1_0_0a
9940,10.1016/s0304-4165(98)00040-3,2_0_0_0_1b
9606,10.1021/pr1009367,5_3_1_0_0p
9258,10.1007/BF01050469,3_1_3_0_0b
9837,10.1021/acs.jafc.1c05872,5_2_1_0_0b
30588,10.1021/pr1009367,4_2_0_1_0n
9923,10.1021/acs.analchem.0c00342,4_0_0_1_0b
9595,10.1021/pr1009367,4_2_0_0_0g
9825,10.1017/S0007114513003772,4_2_0_0_0b
9923,10.1016/J.SMALLRUMRES.2015.11.002,2_0_0_2_0a
9606,10.1016/bs.accb.2015.08.002,1_1_0_1_0b
9606,10.4052/tigg.1734.1SE,3_1_0_1_0c
9913,10.1021/jf300015j,5_2_0_0_0c
30588,10.1021/pr1009367,4_1_0_0_0a
9838,10.1016/j.idairyj.2012.08.008,2_0_0_1_0a
9606,10.4052/tigg.1734.1SE,6_4_2_0_0k
9606,10.1021/pr1009367,5_3_2_0_0x
9606,10.1021/acs.jafc.1c05872,4_1_2_0_0c
9825,10.1093/jas/sky212,2_2_0_0_0c
29139,10.1111/asj.12566,5_1_0_0_0e
9805,10.1007/978-1-4615-1371-1_40,2_0_1_0_0b
9483,10.1021/pr1009367,4_2_1_1_0r
9768,10.1016/j.cbpb.2006.10.094,2_0_0_1_0b
9606,10.1016/bs.accb.2015.08.002,6_4_2_0_0j
9606,10.1021/pr101006u,3_1_0_1_0a
9598,10.1021/pr1009367,2_2_0_1_0a
29073,10.1016/s0304-4165(00)00103-3,2_1_2_0_0a
9606,10.4052/tigg.1734.1SE,5_3_2_0_0m
9923,10.1017/S0007114513003772,2_0_1_0_0a
9590,10.1021/pr1009367,2_1_0_0_0o
9606,10.4052/tigg.1734.1SE,4_2_2_0_0b
9606,10.1021/jf0615810,7_5_0_0_0b
9825,10.1021/jf100398u,4_2_0_0_0b
9600,10.1093/glycob/cwp006,2_0_1_0_0b
9261,10.1016/s0008-6215(00)81046-0,2_0_2_0_0a
9544,10.1007/s10719-010-9315-0,3_1_0_1_0c
9825,10.1002/elps.201500471,3_0_0_0_0f
9913,10.1021/acs.analchem.0c00342,2_1_0_0_0c
9258,10.1093/glycob/cwv010,2_0_0_1_0a
9923,10.1016/j.carbpol.2020.115965,3_3_0_0_0c
9783,10.1017/s0007114599001798,3_1_0_1_0a
9913,10.1021/jf300015j,3_1_0_0_0h
9606,10.1016/bs.accb.2015.08.002,6_4_0_0_0c
9940,10.1021/acs.jafc.1c05872,3_0_0_0_1c
9923,10.1016/j.carbpol.2020.115965,1_1_0_1_0e
9606,10.1021/pr1009367,4_2_0_0_0j
9615,10.1371/journal.pone.0243323,3_1_1_0_0h
9923,10.1016/j.chroma.2015.09.060,4_0_0_0_0l
9837,10.1021/acs.jafc.1c05872,3_1_1_0_1a
9590,10.1021/pr1009367,5_3_0_0_0k
9544,10.1021/pr1009367,3_1_0_1_0f
9913,10.3390/dairy1030019,2_0_1_0_0b
9552,10.1007/s10719-010-9315-0,2_0_1_0_0b
9825,10.1002/elps.201500471,2_0_0_2_0b
9783,10.1017/s0007114599001798,2_0_0_1_0b
9720,10.1016/s1095-6433(03)00130-2,4_2_2_0_0a
9913,10.1017/S0007114513003772,2_1_0_0_0a
9615,10.1371/journal.pone.0243323,2_0_2_0_0d
9615,10.1371/journal.pone.0099824.,2_0_0_1_0a
9923,10.1021/acs.jafc.6b05104,3_1_1_0_0j
9825,10.3389/fnut.2016.00039,7_0_0_0_0a
61452,10.1111/j.1740-0929.2010.00787.x,2_1_1_0_0b
39304,10.1016/j.cbpc.2003.12.009,5_3_2_1_0c
9258,10.1093/glycob/cwv010,4_2_1_1_0u
9615,10.1371/journal.pone.0243323,2_0_1_1_0b
9615,10.1371/journal.pone.0243323,3_2_1_0_0e
9923,10.1016/j.idairyj.2005.02.003,4_1_0_0_0g
9923,10.1016/j.chroma.2015.09.060,3_0_0_2_0b
9923,10.1016/j.carbpol.2020.115965,2_0_0_0_1b
9606,10.1016/bs.accb.2015.08.002,3_1_1_0_0b
39304,10.1016/j.ab.2009.03.004,8_6_4_0_0a
9825,10.3389/fnut.2016.00039,4_2_0_1_0o
9281,10.1007/s10719-016-9675-1,5_1_0_0_0d
9606,10.1016/bs.accb.2015.08.002,5_3_2_1_0g
29139,10.1111/asj.12566,4_1_0_1_0a
9913,10.1093/glycob/cwt007,2_0_1_0_0b
9825,10.3389/fnut.2016.00039,4_0_0_0_0d
9606,10.1016/bs.accb.2015.08.002,5_3_2_1_0a
9913,10.1021/acs.jafc.8b01041,2_0_0_1_0b
34828,10.1007/s10719-012-9370-9,3_1_1_0_0c
379532,10.1007/s10719-012-9370-9,3_0_1_0_0a
9838,10.1017/S0007114513003772,2_0_1_0_0b
9923,10.1021/acs.jafc.6b05104,3_0_0_0_0g
9923,10.1016/j.carbpol.2020.115965,7_0_0_0_0d
9913,10.1021/acs.analchem.0c00342,3_1_0_0_0f
9261,10.1016/0008-6215(84)85132-0,2_0_1_0_0a
9825,10.1002/elps.201500471,3_2_0_1_0b
9606,10.1021/pr1009367,5_3_2_0_0z
9315,10.1007/s10719-012-9372-7,2_0_0_1_0a
30588,10.1021/pr1009367,3_1_0_0_0q
9913,10.1038/s41598-019-41956-x,2_0_0_1_0b
9923,10.1016/j.idairyj.2005.02.003,2_0_0_1_0a
9590,10.1021/pr1009367,1_1_0_1_0c
9913,10.1093/glycob/cwt007,4_0_0_0_0c
9606,10.1021/acs.jafc.1c05872,3_1_1_0_0h
9606,10.1016/bs.accb.2015.08.002,3_1_0_1_0a
9483,10.1021/pr1009367,4_2_0_0_0l
9483,10.1021/pr1009367,3_1_0_1_0f
9598,10.1021/pr1009367,3_1_0_1_0f
9544,10.1007/s10719-010-9315-0,2_0_1_0_0b
9606,10.1021/pr100362f,4_2_3_0_0c
9544,10.1021/pr1009367,5_3_3_0_0m
9940,10.1021/acs.jafc.1c05872,2_0_0_1_1c
9923,10.1016/j.chroma.2015.09.060,2_0_0_2_0b
9595,10.1021/pr1009367,3_1_0_0_0h
9544,10.1021/pr1009367,2_0_1_0_0c
9606,10.1021/pr100362f,4_2_1_0_0k
9606,10.4052/tigg.1734.1SE,3_1_0_1_0a
9838,10.1016/j.idairyj.2012.08.008,4_2_0_0_0b
9261,10.1016/s0008-6215(00)81046-0,2_0_0_1_0a
9483,10.1021/pr1009367,3_1_1_0_0h
9923,10.1021/acs.jafc.1c00499,2_0_0_0_1b
9544,10.1021/pr1009367,4_1_1_1_0d
9825,10.1021/acs.jafc.6b00497,4_2_1_1_0r
9606,10.1021/acs.analchem.0c00342,3_1_0_0_0b
9606,10.4052/tigg.1734.1SE,3_1_1_1_0h
9606,10.4052/tigg.1734.1SE,2_0_1_0_0a
9913,10.1021/acs.jafc.8b01041,4_2_0_0_0b
9838,10.1017/S0007114513003772,3_1_1_0_0c
9685,10.1371/journal.pone.0243323,3_1_1_0_0b
9913,10.1038/s41598-019-41956-x,2_1_0_0_0l
9913,10.1021/acs.jafc.1c05872,4_0_0_1_1a
9644,10.1016/s0304-4165(96)00101-8,3_1_2_0_0c
9606,10.4052/tigg.1734.1SE,4_2_1_2_0j
9805,10.1007/978-1-4615-1371-1_40,3_1_2_0_0a
9654,"10.1007/s10719-018-9821-z ",2_0_1_0_0a
29073,10.1016/s0304-4165(00)00103-3,4_1_2_0_0b
9598,10.1021/pr1009367,3_1_0_0_0f
9796,10.1002/2211-5463.12460,2_2_0_1_0a
9720,10.1016/s1095-6433(03)00130-2,4_2_0_0_0b
9825,10.1017/S0007114513003772,4_1_0_2_0c
9913,10.1021/jf300015j,7_0_0_0_0a
9606,10.1021/pr100362f,6_4_3_0_0a
9913,10.1093/glycob/cwt007,3_0_0_0_0b
9913,10.1021/jf300015j,4_2_0_0_0g
9793,10.1016/j.lwt.2019.108437,3_1_0_1_0b
9606,10.1021/pr1009367,3_1_1_1_0f
9606,10.1021/pr100362f,4_2_1_0_0q
9606,10.4052/tigg.1734.1SE,6_4_4_0_0e
9940,10.1021/acs.jafc.1c05872,3_1_0_0_0f
9606,10.1021/acs.analchem.0c00342,4_1_0_0_0a
9767,10.1016/s1096-4959(02)00083-0,4_2_0_1_0e
255365,10.1016/j.cbpb.2006.10.094,3_1_0_1_0c
9793,https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/5148,2_0_0_1_0a
9258,10.1093/glycob/cwv010,4_2_2_1_0s
9606,10.1021/pr1009367,4_2_0_1_0o
9483,10.1021/pr1009367,4_2_0_0_0v
30588,10.1021/pr1009367,4_1_0_0_0i
9598,10.1021/pr1009367,4_2_0_0_0j
9606,10.1021/pr1009367,6_4_0_1_0d
9796,10.1016/0008-6215(89)85026-8,3_0_0_0_0b
9544,10.1021/pr1009367,5_3_2_1_0i
30588,10.1021/pr1009367,4_1_0_1_0h
9483,10.1021/pr1009367,6_4_1_0_0k
352831,10.1016/s1095-6433(99)00049-5,3_1_1_0_0a
89462,10.1021/acs.analchem.0c00342,2_0_0_1_0b
39293,10.1016/s1096-4959(00)00327-4,4_2_0_0_0b
9796,10.1016/0008-6215(89)85026-8,3_0_0_0_0c
30588,10.1021/pr1009367,4_1_1_0_0g
9606,10.1016/bs.accb.2015.08.002,4_2_0_0_0c
9258,10.1071/bi9830129,3_1_3_0_0c
9644,10.1016/s0304-4165(96)00101-8,4_1_1_0_0b
9923,10.1016/j.carbpol.2020.115965,1_1_1_0_0b
9606,10.4052/tigg.1734.1SE,4_2_0_3_0a
9913,10.1017/S0007114513003772,4_1_0_1_0d
30588,10.1021/pr1009367,4_2_0_1_0o
9913,10.1021/jf300015j,2_2_0_0_0c
9768,10.1016/j.cbpb.2006.10.094,2_0_0_1_0a
9606,10.1016/bs.accb.2015.08.002,5_3_2_1_0e
9825,10.1093/jas/sky212,3_0_0_0_0f
9606,10.1021/pr1009367,2_0_2_0_0b
9767,10.1016/s1096-4959(02)00083-0,3_1_0_0_0b
9606,10.1021/acs.analchem.0c00342,4_2_0_1_0c
9483,10.1021/pr1009367,4_2_0_0_0q
9606,10.1016/bs.accb.2015.08.002,4_2_1_0_0a
379532,10.1007/s10719-012-9370-9,2_0_0_1_0a
9913,10.1017/S0007114513003772,2_0_0_0_2a
9606,10.1016/bs.accb.2015.08.002,5_3_2_0_0b
9606,10.1016/bs.accb.2015.08.002,5_3_0_0_0e
9825,10.3389/fnut.2016.00039,4_2_0_1_0n
9654,"10.1007/s10719-018-9821-z ",4_2_2_0_0a
9606,10.1016/bs.accb.2015.08.002,6_4_4_0_0e
9643,10.1007/s10719-019-09899-7,5_2_1_1_0a
9598,10.1021/pr1009367,4_1_0_0_0g
9923,10.1021/acs.jafc.6b05104,2_0_0_0_1d
39293,10.1016/j.ab.2009.03.004,5_3_1_0_0e
9923,10.1016/j.chroma.2015.09.060,2_2_0_0_0d
9825,10.1017/S0007114513003772,3_2_0_0_0d
9923,10.1021/acs.jafc.1c05872,2_0_0_2_0b
9923,10.1016/j.chroma.2015.09.060,4_0_0_0_0h
9544,10.1021/pr1009367,3_1_0_0_0a
9606,10.4052/tigg.1734.1SE,3_1_0_0_0a
1446311,10.1021/acs.analchem.0c00342,4_2_0_0_0b
9483,10.1021/pr1009367,4_2_1_0_0s
9606,10.1021/pr1009367,7_5_1_0_0b
9606,10.4052/tigg.1734.1SE,6_4_3_0_0m
9606,10.1016/bs.accb.2015.08.002,3_1_1_2_0b
9544,10.1021/pr1009367,3_1_1_0_0i
9606,10.1021/jf0615810,5_3_0_0_0j
9805,10.1007/978-1-4615-1371-1_40,3_1_2_0_0b
9544,10.1007/s10719-010-9315-0,2_1_0_0_0a
9606,10.1016/bs.accb.2015.08.002,1_1_1_1_0a
9923,10.1021/acs.jafc.1c05872,8_0_0_0_0b
9606,10.1021/acs.jafc.1c05872,5_2_1_0_0b
9923,10.1016/s0304-4165(97)00021-4,3_0_0_1_0a
9825,10.3168/jds.2016-10966,4_1_0_0_0i
9685,10.1371/journal.pone.0243323,3_0_0_0_0h
9606,10.1021/acs.jafc.1c05872,4_2_1_1_0n
38626,10.1007/s10719-013-9484-8,4_1_0_0_0a
9825,10.3168/jds.2016-10966,3_1_0_0_0g
9606,10.4052/tigg.1734.1SE,6_4_3_0_0f
9606,10.1021/acs.jafc.1c05872,3_1_2_0_0h
9940,10.1021/acs.jafc.1c05872,4_2_0_0_0g
9825,10.1021/jf100398u,4_2_0_1_0c
9825,10.1021/jf100398u,3_1_0_1_0f
9837,10.1021/acs.jafc.1c05872,3_2_1_0_0e
9646,10.1016/s1096-4959(03)00093-9,3_0_1_0_0b
9606,10.1021/jf0615810,3_1_0_0_0f
9606,10.1021/pr1009367,4_2_0_1_0n
9825,10.1021/acs.jafc.6b00497,4_2_0_0_0b
9544,10.1021/pr1009367,4_2_1_1_0x
9838,10.1017/S0007114513003772,2_0_0_2_0a
9940,10.1017/S0007114513003772,1_1_0_1_0a
9923,10.1021/acs.analchem.0c00342,4_0_0_0_0b
9598,10.1007/978-1-4615-1371-1_40,2_0_2_0_0a
9720,10.1016/s1095-6433(03)00130-2,2_0_1_0_0a
9923,10.1016/0304-4165(88)90196-1,3_1_0_0_0k
9590,10.1021/pr1009367,2_1_0_1_0f
9796,10.1002/2211-5463.12460,2_2_0_0_0e
9923,10.1016/j.chroma.2015.09.060,1_1_0_1_0j
1446311,10.1021/acs.analchem.0c00342,2_0_0_1_0b
9913,10.1017/S0007114513003772,2_0_0_1_0a
9606,10.1021/pr1009367,4_2_1_1_0w
1446311,10.1021/acs.analchem.0c00342,2_1_1_0_0c
9598,10.1021/pr1009367,5_3_1_0_0k
9838,10.1017/S0007114513003772,3_1_0_0_0c
9796,10.1002/2211-5463.12460,2_1_0_0_0m
9606,10.4052/tigg.1734.1SE,5_3_1_0_0c
9923,10.5851/kosfa.2022.e13,2_0_0_1_0b
9483,10.1021/pr1009367,5_3_0_1_0b
9483,10.1021/pr1009367,3_1_0_1_0j
9595,10.1021/pr1009367,4_3_0_0_0a
9606,10.1016/bs.accb.2015.08.002,6_4_2_0_0k
9606,10.1016/bs.accb.2015.08.002,4_2_2_0_0e
9595,10.1021/pr1009367,4_2_0_0_0k
9598,10.1093/glycob/cwp006,3_1_0_0_0b
29073,10.1016/j.cbpc.2003.09.001,2_1_1_0_0b
9793,10.1016/j.lwt.2019.108437,3_1_0_1_0c
9281,10.1007/s10719-016-9675-1,8_3_0_1_0b
9825,10.1017/S0007114513003772,5_1_0_0_0g
9606,10.1021/jf0615810,3_1_0_1_0f
9913,10.1038/s41598-019-41956-x,5_4_0_0_0a
9940,10.1021/acs.jafc.1c05872,2_1_0_2_0a
9606,10.4052/tigg.1734.1SE,4_2_2_0_0d
9825,10.1093/jas/sky212,4_2_0_1_0o
9825,10.3389/fnut.2016.00039,4_1_0_0_0g
9923,10.1017/S0007114513003772,2_0_0_1_1b
9825,10.3389/fnut.2016.00039,2_1_0_0_0n
9825,10.1038/s41598-018-23025-x,2_1_0_0_0l
9796,10.1017/S0007114513003772,3_1_0_0_0b
9337,10.1007/s10719-014-9533-y,5_1_0_0_0e
255365,10.1016/j.cbpb.2006.10.094,2_0_0_1_0b
9913,10.3390/dairy1030019,3_1_0_2_0a
9606,10.1021/jf0615810,5_3_2_0_0x
9606,10.4052/tigg.1734.1SE,2_0_0_1_0b
9279,10.1007/s10719-015-9600-z,6_2_0_1_0a
9838,10.1017/S0007114513003772,3_0_0_0_0e
9590,10.1021/pr1009367,3_1_0_1_0i
9825,10.1002/elps.201500471,2_1_1_0_0c
9483,10.1021/pr1009367,6_4_0_0_0i
9913,10.1021/jf300015j,3_0_0_1_0g
29139,10.1111/asj.12566,4_0_0_0_0a
9923,10.1016/j.chroma.2015.09.060,2_0_0_2_0c
30588,10.1021/pr1009367,5_3_0_0_0k
9557,10.1007/s10719-010-9315-0,3_1_0_1_0c
9685,10.1371/journal.pone.0243323,4_0_0_0_0e
9615,10.1371/journal.pone.0099824.,2_1_1_0_0c
89462,10.1021/acs.analchem.0c00342,1_1_0_1_0a
39304,10.1016/j.cbpc.2003.12.009,4_2_2_0_0a
9923,10.1017/S0007114513003772,2_0_0_1_0a
9606,10.1021/pr1009367,5_3_2_1_0h
9825,10.1038/s41598-018-23025-x,3_1_0_1_0f
9606,10.4052/tigg.1734.1SE,5_3_2_0_0w
9923,10.1021/acs.analchem.0c00342,3_1_1_0_0l
9606,10.1016/bs.accb.2015.08.002,5_3_3_0_0j
9923,10.1021/acs.jafc.1c00499,1_1_0_0_1c
9825,10.3389/fnut.2016.00039,3_2_0_0_0g
9870,10.1016/j.idairyj.2013.07.012,3_0_0_0_0b
9825,10.1093/jas/sky212,3_0_0_1_0c
9606,10.1016/bs.accb.2015.08.002,3_0_0_0_0e
9654,"10.1007/s10719-018-9821-z ",6_4_2_1_0b
30588,10.1021/pr1009367,4_2_0_0_0b
89462,10.1021/acs.analchem.0c00342,2_0_0_1_0a
9606,10.1021/jf0615810,5_3_0_1_0b
9923,10.1017/S0007114513003772,3_1_0_0_0c
9923,10.1021/acs.jafc.6b05104,2_0_0_0_1g
89462,10.1021/acs.analchem.0c00342,2_1_0_0_0a
30588,10.1021/pr1009367,4_1_0_1_0g
9923,10.1016/j.chroma.2015.09.060,6_0_0_0_0e
9825,10.1017/S0007114513003772,1_1_0_1_0b
9598,10.1021/pr1009367,3_1_1_0_0o
9606,10.4052/tigg.1734.1SE,6_4_2_0_0m
9606,10.1021/pr1009367,4_2_1_0_0u
9595,10.1007/978-1-4615-1371-1_40,3_1_0_0_0b
9606,10.1021/pr1009367,6_4_0_0_0f
9940,10.1017/S0007114513003772,3_1_0_0_0c
9606,10.1016/bs.accb.2015.08.002,4_2_3_0_0g
9838,10.1017/S0007114513003772,3_0_0_2_0a
9913,10.1021/acs.jafc.1c05872,4_1_0_1_0g
39293,10.1016/s1096-4959(00)00327-4,4_2_1_0_0g
9606,10.1016/bs.accb.2015.08.002,5_3_2_0_0m
9544,10.1021/pr1009367,5_3_1_1_0f
30588,10.1021/pr1009367,3_1_0_1_0j
452646,10.1016/j.cbpa.2005.09.015,2_0_1_0_0a
9923,10.1016/0008-6215(90)80048-8,3_1_1_0_0m
9923,10.1021/acs.jafc.6b05104,2_1_0_1_0f
1446311,10.1021/acs.analchem.0c00342,4_0_0_0_0b
9590,10.1021/pr1009367,3_1_0_0_0f
9796,10.1017/S0007114513003772,5_2_0_0_0a
9483,10.1021/pr1009367,4_2_2_0_0f
9796,10.1002/2211-5463.12460,3_0_0_1_0g
9606,10.1016/bs.accb.2015.08.002,6_4_3_0_0f
9825,10.1038/s41598-018-23025-x,3_1_0_2_0b
9643,10.1007/s10719-019-09899-7,2_0_1_0_0a
9923,10.1021/acs.jafc.1c05872,3_1_0_0_0f
9483,10.1021/pr1009367,4_1_0_0_0g
9796,10.1021/acs.jafc.5b01127,3_0_0_0_0c
9315,10.1007/s10719-012-9372-7,6_1_0_0_0a
34828,10.1007/s10719-012-9370-9,2_0_1_0_0b
9606,10.1021/pr1009367,5_3_1_1_0e
9825,10.1038/s41598-018-23025-x,4_2_0_0_0b
452646,10.1016/j.cbpa.2005.09.015,3_0_0_0_0a
9606,10.4052/tigg.1734.1SE,5_3_2_0_0b
9606,10.4052/tigg.1734.1SE,3_1_0_0_0b
9606,10.4052/tigg.1734.1SE,4_2_1_1_0o
30588,10.1021/pr1009367,4_2_0_0_0j
9825,10.1038/s41598-018-23025-x,3_0_0_0_0h
9837,10.1021/acs.jafc.1c05872,3_0_0_2_0b
9606,10.1016/bs.accb.2015.08.002,6_4_2_0_0e
9783,10.1016/j.cbpa.2006.08.001,2_0_0_1_0a
9837,10.1021/acs.jafc.1c05872,3_2_0_0_0f
9595,10.1021/pr1009367,4_2_1_1_0n
9600,10.1093/glycob/cwp006,3_1_0_1_0c
9923,10.1016/j.carbpol.2020.115965,3_3_0_1_0a
9796,10.1002/2211-5463.12460,3_2_0_0_0f
9825,10.1021/jf100398u,3_2_0_1_0a
9595,10.1021/pr1009367,3_0_1_0_0f
9940,10.1021/acs.jafc.1c05872,4_0_0_0_0c
9598,10.1021/pr1009367,4_2_0_0_0k
9598,10.1021/pr1009367,4_2_1_1_0f
9913,10.1017/S0007114513003772,1_1_0_2_0a
9796,10.1002/2211-5463.12460,3_1_0_1_0f
9606,10.1016/bs.accb.2015.08.002,2_1_2_0_0a
